inst,ground_truth
"mov r3, 7 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 8 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x00008698] ",0
"ldrb r0, [r8, 2] ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x7d98 ,0
"mov r0, r0 ",0
"ldr r8, [0x00008694] ",0
"ldrb r0, [r8] ",0
"sub r0, r0, 1 ",0
"lsl r0, r0, 1 ",0
"orr r0, r0, 1 ",0
"ldrb r1, [r8, -0x4cb] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 6 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 3 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 8 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
b 0x7f5c ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00008690] ",0
"ldrb r0, [r8, 0x10] ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x7edc ,0
"mov r0, r0 ",0
"mov r0, 0xff ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 6 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0xf ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 8 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
b 0x7f5c ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x0000868c] ",0
"ldrb r0, [r8, 2] ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x7f58 ,0
"mov r0, r0 ",0
"mov r0, 0xff ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 7 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x000086b0] ",0
"add r0, r0, r1 ",0
"ldr r1, [0x000086ac] ",0
"mul r0, r0, r1 ",0
"ldr r8, [0x000086a8] ",0
"ldr r1, [0x000086a4] ",0
"add r1, r1, r0 ",0
"ldrsh r0, [r8, r1] ",0
"ldr r8, [0x000086a0] ",0
"strh r0, [r8, 0xa] ",0
"mov r0, 1 ",0
"strb r0, [r8, 0x12b] ",0
"mov r0, 1 ",0
"strb r0, [r8, 0x4e5] ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00008688] ",0
"ldrb r0, [r8, 2] ",0
"ldrb r1, [r8, 0x18b] ",0
"eor r1, r1, 1 ",0
"and r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x849c ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r8, [0x00008684] ",0
"strb r0, [r8] ",0
"mov r0, r0 ",0
"ldr r8, [0x00008684] ",0
"ldrb r0, [r8] ",0
"cmp r0, 5 ",0
"movhi r0, 1 ",0
"movls r0, 0 ",0
"cmp r0, 0 ",0
bne 0x8498 ,0
"mov r0, r0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x000086b0] ",0
"add r0, r0, r1 ",0
"ldr r1, [0x000086ac] ",0
"mul r0, r0, r1 ",0
"ldr r8, [0x000086a8] ",0
"ldr r1, [0x000086a4] ",0
"add r1, r1, r0 ",0
"ldrsh r0, [r8, r1] ",0
"add r0, r0, 1 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"strh r0, [r8, r2] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 1 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"strb r0, [r8, r1] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 4 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x00008680] ",0
"ldrb r0, [r8] ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x81f8 ,0
"mov r0, r0 ",0
"ldr r8, [0x0000867c] ",0
"ldrb r0, [r8] ",0
"sub r0, r0, 1 ",0
"lsl r0, r0, 1 ",0
"mov r1, 0x81 ",0
"orr r0, r0, r1 ",0
"ldrb r1, [r8, -0x4ce] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
b 0x82f4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00008678] ",0
"ldrb r0, [r8] ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x8284 ,0
"mov r0, r0 ",0
"ldr r8, [0x0000867c] ",0
"ldrb r0, [r8] ",0
"lsl r0, r0, 1 ",0
"orr r0, r0, 1 ",0
"ldrb r1, [r8, -0x4ce] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
b 0x82f4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x0000867c] ",0
"ldrb r0, [r8] ",0
"sub r0, r0, 1 ",0
"lsl r0, r0, 1 ",0
"orr r0, r0, 1 ",0
"ldrb r1, [r8, -0x4ce] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, r0 ",0
"ldr r8, [0x00008684] ",0
"ldrb r0, [r8] ",0
"add r0, r0, 0x2a ",0
"ldrb r1, [r8, -0x4f2] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 6 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x00008684] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x00008674] ",0
"add r1, r1, r0 ",0
"ldrb r0, [r8, r1] ",0
"ldrb r1, [r8, -0x4f2] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 7 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 1 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 8 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x000086b4] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x000086b0] ",0
"add r0, r0, r1 ",0
"ldr r1, [0x000086ac] ",0
"mul r0, r0, r1 ",0
"ldr r8, [0x000086a8] ",0
"ldr r1, [0x000086a4] ",0
"add r1, r1, r0 ",0
"ldrsh r0, [r8, r1] ",0
"ldr r8, [0x00008684] ",0
"ldrb r1, [r8] ",0
"add r1, r1, 6 ",0
"lsl r1, r1, 1 ",0
"ldr r2, [0x00008670] ",0
"add r2, r2, r1 ",0
"strh r0, [r8, r2] ",0
"mov r0, 1 ",0
"ldrb r1, [r8] ",0
"add r1, r1, 6 ",0
"ldr r2, [0x0000866c] ",0
"add r2, r2, r1 ",0
"strb r0, [r8, r2] ",0
"ldrb r0, [r8] ",0
"add r0, r0, 1 ",0
"strb r0, [r8] ",0
b 0x7fd8 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00008668] ",0
"ldrb r0, [r8, 2] ",0
"ldrb r1, [r8, 0x52b] ",0
"ldrb r2, [r8, 0x548] ",0
"cmp r1, r2 ",0
"movne r1, 1 ",0
"moveq r1, 0 ",0
"orr r0, r0, r1 ",0
"ldrb r1, [r8, 0x194] ",0
"eor r1, r1, 1 ",0
"and r0, r0, r1 ",0
"ldrb r1, [r8, 0x52a] ",0
"eor r1, r1, 1 ",0
"and r0, r0, r1 ",0
"ldrb r1, [r8, 0x52b] ",0
"cmp r1, 0x40 ",0
"movls r1, 1 ",0
"movhi r1, 0 ",0
"and r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x8910 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r8, [0x00008684] ",0
"strb r0, [r8] ",0
"mov r0, r0 ",0
"ldr r8, [0x00008684] ",0
"ldrb r0, [r8] ",0
"cmp r0, 4 ",0
"movhi r0, 1 ",0
"movls r0, 0 ",0
"cmp r0, 0 ",0
bne 0x8900 ,0
"mov r0, r0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x000086b0] ",0
"add r0, r0, r1 ",0
"ldr r1, [0x000086ac] ",0
"mul r0, r0, r1 ",0
"ldr r8, [0x000086a8] ",0
"ldr r1, [0x000086a4] ",0
"add r1, r1, r0 ",0
"ldrsh r0, [r8, r1] ",0
"add r0, r0, 1 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"strh r0, [r8, r2] ",0
"mov r0, 0 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"mov r3, 1 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 1 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000086ac] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"ldr r2, [0x000086a4] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000086b4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000086b0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000086ac] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000086a8] ",0
"strb r0, [r8, r1] ",0
"mov r0, 0xa1 ",0
"ldr r8, [0x00008684] ",0
"ldrb r1, [r8] ",0
"add r0, r0, r1 ",0
"ldrb r1, [r8, -0x4f2] ",0
"ldr r2, [0x000086b0] ",0
"add r1, r1, r2 ",0
b 0x86b8 ,0
"mov r0, r0 ",0
"andeq r0, r0, r0 ",1
"andeq r0, r0, r0 ",1
"strheq r3, [r0], -ip ",1
invalid ,1
invalid ,1
invalid ,1
"andeq r3, r0, lr, lsl r8 ",1
"andeq r3, r0, r7, ror 15 ",1
"andeq r3, r0, r6, ror 15 ",1
"andeq r3, r0, fp, lsl 16 ",1
"andeq r3, r0, r0, asr 5 ",1
"strheq r3, [r0], -r8 ",1
"andeq r3, r0, r8, ror 5 ",1
"andeq r3, r0, r4, ror 15 ",1
"strheq r3, [r0], -r4 ",1
"andeq r3, r0, pc, lsl r8 ",1
"andeq r3, r0, sl, lsl r3 ",1
"muleq r0, r0, r3 ",1
"andeq r2, r1, r8, ror 13 ",1
"muleq r0, r8, r3 ",1
invalid ,1
"andeq r3, r0, sb, lsl r3 ",1
"ldr r2, [0x000096b0] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"ldr r2, [0x000096a8] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000096a0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000096b0] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"mov r3, 4 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x0000969c] ",0
"ldrb r0, [r8] ",0
"sub r0, r0, 1 ",0
"lsl r0, r0, 1 ",0
"orr r0, r0, 1 ",0
"ldrb r1, [r8, -0x4ce] ",0
"ldr r2, [0x000096a0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000096b0] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"ldr r2, [0x000096a8] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000096a0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000096b0] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"mov r3, 5 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000096a0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000096b0] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"ldr r2, [0x000096a8] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000096a0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000096b0] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"mov r3, 6 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000096a0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000096b0] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"ldr r2, [0x000096a8] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000096a0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000096b0] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"mov r3, 7 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"mov r0, 0 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r1, [r8] ",0
"ldr r2, [0x000096a0] ",0
"add r1, r1, r2 ",0
"ldr r2, [0x000096b0] ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"ldr r2, [0x000096a8] ",0
"add r2, r2, r1 ",0
"ldrsh r1, [r8, r2] ",0
"mov r2, 0x10 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x000096a4] ",0
"ldrb r2, [r8] ",0
"ldr r3, [0x000096a0] ",0
"add r2, r2, r3 ",0
"ldr r3, [0x000096b0] ",0
"mul r2, r2, r3 ",0
"add r1, r1, r2 ",0
"ldr r8, [0x000096ac] ",0
"mov r3, 8 ",0
"add r3, r3, r1 ",0
"strb r0, [r8, r3] ",0
"ldr r8, [0x000096a4] ",0
"ldrb r0, [r8] ",0
"ldr r1, [0x000096a0] ",0
"add r0, r0, r1 ",0
"ldr r1, [0x000096b0] ",0
"mul r0, r0, r1 ",0
"ldr r8, [0x000096ac] ",0
"ldr r1, [0x000096a8] ",0
"add r1, r1, r0 ",0
"ldrsh r0, [r8, r1] ",0
"ldr r8, [0x00009698] ",0
"ldrb r1, [r8] ",0
"add r1, r1, 0xc ",0
"lsl r1, r1, 1 ",0
"ldr r2, [0x00009694] ",0
"add r2, r2, r1 ",0
"strh r0, [r8, r2] ",0
"mov r0, 1 ",0
"ldrb r1, [r8] ",0
"add r1, r1, 0xc ",0
"ldr r2, [0x00009690] ",0
"add r2, r2, r1 ",0
"strb r0, [r8, r2] ",0
"ldrb r0, [r8] ",0
