inst,ground_truth
"movhs r0, 0 ",0
"ldr r1, [sb, 8] ",0
"ldr r2, [sb] ",0
"sub r1, r1, r2 ",0
"ldr r2, [sb, 4] ",0
"cmp r1, r2 ",0
"movlo r1, 1 ",0
"movhs r1, 0 ",0
"and r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x46a4 ,0
"mov r0, r0 ",0
"ldr r0, [sb, 8] ",0
"ldr r1, [sb] ",0
"sub r0, r0, r1 ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 0x14] ",0
"ldrh r0, [r1, r0] ",0
"ldr r1, [sb, 8] ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"ldr r0, [sb, 8] ",0
"add r0, r0, 1 ",0
"str r0, [sb, 8] ",0
b 0x461c ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r1, [sb, 8] ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"andeq r0, r0, ip, lsr r1 ",1
invalid ,1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb] ",0
"mov r0, 0 ",0
"strh r0, [sb, 2] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0x10] ",0
"ldrsh r0, [sb, 8] ",0
"cmp r0, 1 ",0
"movge r0, 1 ",0
"movlt r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4714 ,0
"mov r0, r0 ",0
"mov r0, 1 ",0
"strh r0, [sb, 8] ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r0, [sb, 4] ",0
"cmp r0, 0 ",0
"moveq r0, 1 ",0
"movne r0, 0 ",0
"ldr r1, [sb, 0xc] ",0
"cmp r1, 0 ",0
"moveq r1, 1 ",0
"movne r1, 0 ",0
"orr r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x4760 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 0x10] ",0
b 0x4908 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r0, [sb, 0xc] ",0
"ldrh r0, [r0] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
"moveq r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4798 ,0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"strh r0, [sb, 0x10] ",0
b 0x4908 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"sub r0, r0, 1 ",0
"strh r0, [sb] ",0
"mov r0, r0 ",0
"mov r0, 1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x4904 ,0
"mov r0, r0 ",0
"ldrsh r0, [sb] ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 4] ",0
"ldrh r0, [r1, r0] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
"moveq r0, 0 ",0
"cmp r0, 0 ",0
bne 0x47f4 ,0
"mov r0, r0 ",0
b 0x4904 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 2] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb] ",0
"ldrsh r1, [sb, 2] ",0
"add r0, r0, r1 ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 4] ",0
"ldrh r0, [r1, r0] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
"moveq r0, 0 ",0
"ldrsh r1, [sb, 2] ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"ldrh r1, [r2, r1] ",0
"cmp r1, 0 ",0
"movne r1, 1 ",0
"moveq r1, 0 ",0
"and r0, r0, r1 ",0
"ldrsh r1, [sb] ",0
"ldrsh r2, [sb, 2] ",0
"add r1, r1, r2 ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 4] ",0
"ldrh r1, [r2, r1] ",0
"ldrsh r2, [sb, 2] ",0
"lsl r2, r2, 1 ",0
"ldr r3, [sb, 0xc] ",0
"ldrh r2, [r3, r2] ",0
"cmp r1, r2 ",0
"moveq r1, 1 ",0
"movne r1, 0 ",0
"and r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x48a8 ,0
"mov r0, r0 ",0
"ldrsh r0, [sb, 2] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 2] ",0
b 0x4804 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 2] ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 0xc] ",0
"ldrh r0, [r1, r0] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
"moveq r0, 0 ",0
"cmp r0, 0 ",0
bne 0x48e8 ,0
"mov r0, r0 ",0
"ldrsh r0, [sb] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0x10] ",0
b 0x4908 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldrsh r0, [sb] ",0
"add r0, r0, 1 ",0
"strh r0, [sb] ",0
b 0x47ac ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xa4] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xa4] ",0
"cmp r0, 0x51 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4968 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldrsh r1, [sb, 0xa4] ",0
"lsl r1, r1, 1 ",0
"strh r0, [sb, r1] ",0
"ldrsh r0, [sb, 0xa4] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0xa4] ",0
b 0x4924 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r1, [0x00004ab8] ",0
"strh r0, [sb, r1] ",0
"mov r1, sb ",0
"ldr r3, [0x00004ab4] ",0
"sub sp, sp, r3 ",0
"mov r2, sp ",0
"add r3, sb, 0xae ",0
"add r4, r2, 0x14 ",0
"mov r6, 0 ",0
"mov r0, r0 ",0
"mov r5, 0x51 ",0
"cmp r6, r5 ",0
"movhs r5, 1 ",0
"movlo r5, 0 ",0
"cmp r5, 0 ",0
bne 0x49c8 ,0
"mov r0, r0 ",0
"ldrb r5, [r3, r6] ",0
"strb r5, [r4, r6] ",0
"add r6, r6, 1 ",0
b 0x4994 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r3, 0xa4 ",0
"str r3, [r2, 0x10] ",0
"mov r3, sb ",0
"str r3, [r2, 0xc] ",0
"mov sb, r2 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00004ab0] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
"ldr r0, [0x00004aac] ",0
"ldrsh r0, [sb, r0] ",0
"ldr r2, [0x00004ab4] ",0
"add sp, sp, r2 ",0
"mov sb, r1 ",0
"str r0, [sp, -4]! ",0
"mov r0, sb ",0
"sub sp, sp, 0x14 ",0
"mov r2, sp ",0
"mov r3, sb ",0
"str r3, [r2, 0xc] ",0
"ldrsh r3, [sb, 0xac] ",0
"strh r3, [r2, 8] ",0
"ldr r3, [sb, 0xa8] ",0
"str r3, [r2, 4] ",0
"mov sb, r2 ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00004aa8] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r0} ,0
"ldrsh r1, [sb, 0x10] ",0
"add sp, sp, 0x14 ",0
"mov sb, r0 ",0
pop {r0} ,0
"ldr r2, [0x00004ab8] ",0
"strh r1, [sb, r2] ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"andeq r0, r0, r0, lsr 2 ",1
"andeq r0, r0, r4, lsl r1 ",1
"andeq r0, r0, r8, lsr 2 ",1
"andeq r0, r0, r8, lsl r1 ",1
"andeq r0, r0, r0, lsl 2 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"str r0, [sb] ",0
"mov r0, 0 ",0
"str r0, [sb, 4] ",0
"mov r0, 0 ",0
"str r0, [sb, 8] ",0
"mov r0, 0 ",0
"ldr r1, [0x00004c04] ",0
"strh r0, [sb, r1] ",0
"ldr r0, [sb, 0xc] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
"moveq r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4b1c ,0
"mov r0, r0 ",0
"ldr r0, [0x00004c00] ",0
"ldr r1, [0x00004c04] ",0
"strh r0, [sb, r1] ",0
b 0x4bf4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"add r1, sb, 0x14 ",0
"mov r0, r1 ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00004bfc] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
"add sp, sp, 0 ",0
"str r0, [sb] ",0
"add r0, sb, 0x14 ",0
"str r0, [sb, 8] ",0
"mov r0, r0 ",0
"ldr r0, [sb, 4] ",0
"ldr r1, [sb, 0x10] ",0
"sub r1, r1, 1 ",0
"cmp r0, r1 ",0
"movlo r0, 1 ",0
"movhs r0, 0 ",0
"ldr r1, [sb, 4] ",0
"ldr r2, [sb] ",0
"cmp r1, r2 ",0
"movlo r1, 1 ",0
"movhs r1, 0 ",0
"and r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x4bdc ,0
"mov r0, r0 ",0
"ldr r0, [sb, 4] ",0
"ldr r1, [sb, 8] ",0
"ldrb r0, [r1, r0] ",0
"ldr r1, [sb, 4] ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"ldr r0, [sb, 4] ",0
"add r0, r0, 1 ",0
"str r0, [sb, 4] ",0
b 0x4b68 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r1, [sb, 4] ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"andeq r0, r0, r4, lsr 5 ",1
invalid ,1
"andeq r0, r0, r4, lsl r1 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb] ",0
"mov r0, 0 ",0
"str r0, [sb, 4] ",0
"mov r0, 0 ",0
"strh r0, [sb, 8] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xa] ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x20] ",0
"ldr r0, [sb, 0xc] ",0
"cmp r0, 0 ",0
"moveq r0, 1 ",0
"movne r0, 0 ",0
"ldr r1, [sb, 0x1c] ",0
"cmp r1, 0 ",0
"moveq r1, 1 ",0
"movne r1, 0 ",0
"orr r0, r0, r1 ",0
"eor r0, r0, 1 ",0
"cmp r0, 0 ",0
bne 0x4c80 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x20] ",0
b 0x4f90 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r1, sb ",0
"sub sp, sp, 8 ",0
"mov r2, sp ",0
"ldr r3, [sb, 0x1c] ",0
"str r3, [r2] ",0
"mov sb, r2 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00004f9c] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
"ldr r0, [sb, 4] ",0
"add sp, sp, 8 ",0
"mov sb, r1 ",0
"str r0, [sp, -4]! ",0
"ldrsh r0, [sp] ",0
"add sp, sp, 4 ",0
"strh r0, [sb] ",0
"mov r1, sb ",0
"sub sp, sp, 8 ",0
"mov r2, sp ",0
"ldr r3, [sb, 0xc] ",0
"str r3, [r2] ",0
"mov sb, r2 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00004f9c] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
"ldr r0, [sb, 4] ",0
"add sp, sp, 8 ",0
"mov sb, r1 ",0
"str r0, [sb, 4] ",0
"ldr r0, [sb, 4] ",0
"ldrsh r1, [sb] ",0
"add r0, r0, r1 ",0
"ldrsh r1, [sb, 0x18] ",0
"sub r0, r0, r1 ",0
"ldr r1, [sb, 0x10] ",0
"cmp r0, r1 ",0
"movlo r0, 1 ",0
"movhs r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4d8c ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x20] ",0
b 0x4f90 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r0, [sb, 4] ",0
"str r0, [sp, -4]! ",0
"ldrsh r0, [sp] ",0
"add sp, sp, 4 ",0
"ldr r1, [sb, 0x14] ",0
"sub r0, r0, r1 ",0
"ldrsh r1, [sb] ",0
"add r0, r0, r1 ",0
"ldrsh r1, [sb, 0x18] ",0
"sub r0, r0, r1 ",0
"str r0, [sp, -4]! ",0
"ldrsh r0, [sp] ",0
"add sp, sp, 4 ",0
"strh r0, [sb, 0xa] ",0
"ldrsh r0, [sb] ",0
"ldrsh r1, [sb, 0x18] ",0
"cmp r0, r1 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4e84 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 8] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"ldrsh r1, [sb, 0xa] ",0
"add r1, r1, 1 ",0
"cmp r0, r1 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4e78 ,0
"mov r0, r0 ",0
"ldr r0, [sb, 0x14] ",0
"ldrsh r1, [sb, 8] ",0
"add r0, r0, r1 ",0
"sub r0, r0, 1 ",0
"ldrsh r1, [sb, 0x18] ",0
"add r0, r0, r1 ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 0xc] ",0
"ldrh r0, [r1, r0] ",0
"ldr r1, [sb, 0x14] ",0
"ldrsh r2, [sb, 8] ",0
"add r1, r1, r2 ",0
"sub r1, r1, 1 ",0
"ldrsh r2, [sb] ",0
"add r1, r1, r2 ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"ldrsh r0, [sb, 8] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 8] ",0
b 0x4df4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
b 0x4f18 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xa] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 8] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"cmp r0, 0 ",0
"movlt r0, 1 ",0
"movge r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4f14 ,0
"mov r0, r0 ",0
"ldr r0, [sb, 0x14] ",0
"ldrsh r1, [sb, 8] ",0
"add r0, r0, r1 ",0
"sub r0, r0, 1 ",0
"ldrsh r1, [sb, 0x18] ",0
"add r0, r0, r1 ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 0xc] ",0
"ldrh r0, [r1, r0] ",0
"ldr r1, [sb, 0x14] ",0
"ldrsh r2, [sb, 8] ",0
"add r1, r1, r2 ",0
"sub r1, r1, 1 ",0
"ldrsh r2, [sb] ",0
"add r1, r1, r2 ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"ldrsh r0, [sb, 8] ",0
"ldr r1, [0x00004f98] ",0
"add r0, r0, r1 ",0
"strh r0, [sb, 8] ",0
b 0x4e94 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 8] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"ldrsh r1, [sb] ",0
"sub r1, r1, 1 ",0
"cmp r0, r1 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4f8c ,0
"mov r0, r0 ",0
"ldrsh r0, [sb, 8] ",0
"lsl r0, r0, 1 ",0
"ldr r1, [sb, 0x1c] ",0
"ldrh r0, [r1, r0] ",0
"ldrsh r1, [sb, 8] ",0
"ldr r2, [sb, 0x14] ",0
"add r1, r1, r2 ",0
"sub r1, r1, 1 ",0
"lsl r1, r1, 1 ",0
"ldr r2, [sb, 0xc] ",0
"strh r0, [r2, r1] ",0
"ldrsh r0, [sb, 8] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 8] ",0
b 0x4f24 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
invalid ,1
"andeq r0, r0, ip, lsr r1 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xa4] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xa4] ",0
"cmp r0, 0x51 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x4ff8 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldrsh r1, [sb, 0xa4] ",0
"lsl r1, r1, 1 ",0
"strh r0, [sb, r1] ",0
"ldrsh r0, [sb, 0xa4] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0xa4] ",0
b 0x4fb4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x107] ",0
"mov r1, sb ",0
"ldr r3, [0x0000514c] ",0
"sub sp, sp, r3 ",0
"mov r2, sp ",0
"add r3, sb, 0xb6 ",0
"add r4, r2, 0x14 ",0
"mov r6, 0 ",0
"mov r0, r0 ",0
"mov r5, 0x51 ",0
"cmp r6, r5 ",0
"movhs r5, 1 ",0
"movlo r5, 0 ",0
"cmp r5, 0 ",0
bne 0x5054 ,0
"mov r0, r0 ",0
"ldrb r5, [r3, r6] ",0
"strb r5, [r4, r6] ",0
"add r6, r6, 1 ",0
b 0x5020 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r3, 0xa4 ",0
"str r3, [r2, 0x10] ",0
"mov r3, sb ",0
"str r3, [r2, 0xc] ",0
"mov sb, r2 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00005148] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
"ldr r0, [0x00005144] ",0
"ldrsh r0, [sb, r0] ",0
"ldr r2, [0x0000514c] ",0
"add sp, sp, r2 ",0
"mov sb, r1 ",0
"str r0, [sp, -4]! ",0
"mov r0, sb ",0
"sub sp, sp, 0x24 ",0
"mov r2, sp ",0
"mov r3, sb ",0
"str r3, [r2, 0x1c] ",0
"ldrsh r3, [sb, 0xb4] ",0
"strh r3, [r2, 0x18] ",0
"ldr r3, [sb, 0xb0] ",0
"str r3, [r2, 0x14] ",0
"ldr r3, [sb, 0xac] ",0
"str r3, [r2, 0x10] ",0
"ldr r3, [sb, 0xa8] ",0
"str r3, [r2, 0xc] ",0
"mov sb, r2 ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00005140] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r0} ,0
"ldrb r1, [sb, 0x20] ",0
"add sp, sp, 0x24 ",0
"mov sb, r0 ",0
pop {r0} ,0
"strb r1, [sb, 0x107] ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"andeq r0, r0, ip, lsr 2 ",1
"andeq r0, r0, r4, lsl r1 ",1
"andeq r0, r0, r8, lsr 2 ",1
"andeq r0, r0, r8, lsl r1 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xa4] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xa4] ",0
"cmp r0, 0x51 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x51a8 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldrsh r1, [sb, 0xa4] ",0
"lsl r1, r1, 1 ",0
"strh r0, [sb, r1] ",0
"ldrsh r0, [sb, 0xa4] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0xa4] ",0
b 0x5164 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x152] ",0
"mov r1, sb ",0
"ldr r3, [0x00005344] ",0
"sub sp, sp, r3 ",0
"mov r2, sp ",0
"add r3, sb, 0xb0 ",0
"add r4, r2, 0x14 ",0
"mov r6, 0 ",0
"mov r0, r0 ",0
"mov r5, 0x51 ",0
"cmp r6, r5 ",0
"movhs r5, 1 ",0
"movlo r5, 0 ",0
"cmp r5, 0 ",0
bne 0x5204 ,0
"mov r0, r0 ",0
"ldrb r5, [r3, r6] ",0
"strb r5, [r4, r6] ",0
"add r6, r6, 1 ",0
b 0x51d0 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r3, 0xa4 ",0
"str r3, [r2, 0x10] ",0
"mov r3, sb ",0
"str r3, [r2, 0xc] ",0
"mov sb, r2 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00005340] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
"ldr r0, [0x0000533c] ",0
"ldrsh r0, [sb, r0] ",0
"ldr r2, [0x00005344] ",0
"add sp, sp, r2 ",0
"mov sb, r1 ",0
"str r0, [sp, -4]! ",0
"mov r0, sb ",0
"ldr r3, [0x00005338] ",0
"sub sp, sp, r3 ",0
"mov r2, sp ",0
"ldr r4, [0x00005334] ",0
"add r3, sb, r4 ",0
"add r4, r2, 0xc8 ",0
"mov r6, 0 ",0
"mov r0, r0 ",0
"mov r5, 0x51 ",0
"cmp r6, r5 ",0
"movhs r5, 1 ",0
"movlo r5, 0 ",0
"cmp r5, 0 ",0
bne 0x52bc ,0
"mov r0, r0 ",0
"ldrb r5, [r3, r6] ",0
"strb r5, [r4, r6] ",0
"add r6, r6, 1 ",0
b 0x5288 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r3, sb ",0
"str r3, [r2, 0xc4] ",0
"ldr r3, [sb, 0xac] ",0
"str r3, [r2, 0xc0] ",0
"ldr r3, [sb, 0xa8] ",0
"str r3, [r2, 0xbc] ",0
"mov sb, r2 ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00005330] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r0} ,0
"ldrb r1, [sb, 0x119] ",0
"ldr r2, [0x00005338] ",0
"add sp, sp, r2 ",0
"mov sb, r0 ",0
pop {r0} ,0
"strb r1, [sb, 0x152] ",0
"mov r0, r0 ",0
"ldmdb fp, {fp, sp, pc} ",0
"andeq r0, r0, r8, lsr r1 ",1
"andeq r0, r0, r1, lsl 2 ",1
"andeq r0, r0, ip, lsl r1 ",1
"andeq r0, r0, r4, lsl r1 ",1
"andeq r0, r0, r8, lsr 2 ",1
"andeq r0, r0, r8, lsl r1 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xba] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xba] ",0
"cmp r0, 1 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x53a0 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldrsh r1, [sb, 0xba] ",0
"lsl r1, r1, 1 ",0
"strh r0, [sb, r1] ",0
"ldrsh r0, [sb, 0xba] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0xba] ",0
b 0x535c ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 4] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xba] ",0
"mov r0, r0 ",0
"ldrsh r0, [sb, 0xba] ",0
"cmp r0, 0x51 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x5400 ,0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldrsh r1, [sb, 0xba] ",0
"lsl r1, r1, 1 ",0
"mov r2, 6 ",0
"add r2, r2, r1 ",0
"strh r0, [sb, r2] ",0
"ldrsh r0, [sb, 0xba] ",0
"add r0, r0, 1 ",0
"strh r0, [sb, 0xba] ",0
b 0x53b4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xaa] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xac] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xae] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xb0] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xb2] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xb4] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xb6] ",0
"mov r0, 0 ",0
"strh r0, [sb, 0xb8] ",0
"mov r0, 0 ",0
"strb r0, [sb, 0x119] ",0
"ldr r0, [sb, 0xbc] ",0
"cmp r0, 0 ",0
"movne r0, 1 ",0
